,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
1964,oleada,oleadas,plur,2,default,0.001611885498277843,singular,singular,es,s,[MASK] oleadas [MASK],"[CLS] , [MASK] , ole , ##adas , [MASK] , [SEP]",non_morphemic,6.430350668265521
1965,oleada,oleadas,plur,2,default,0.006993409711867571,plural,plural,son,s,[MASK] oleadas [MASK],"[CLS] , [MASK] , ole , ##adas , [MASK] , [SEP]",non_morphemic,4.962787043121016
1966,oleada,oleada##s,plur,3,artificial,0.001946469652466476,singular,singular,es,s,[MASK] oleada##s [MASK],"[CLS] , [MASK] , ole , ##ada , ##s , [MASK] , [SEP]",non_morphemic,6.241737981856532
1967,oleada,oleada##s,plur,3,artificial,0.007596023380756378,plural,plural,son,s,[MASK] oleada##s [MASK],"[CLS] , [MASK] , ole , ##ada , ##s , [MASK] , [SEP]",non_morphemic,4.880130408001503
1968,altercado,altercado,sing,2,default,0.007306879386305809,singular,singular,es,s,[MASK] altercado [MASK],"[CLS] , [MASK] , alter , ##cado , [MASK] , [SEP]",non_morphemic,4.918938992904911
1969,altercado,altercado,sing,2,default,0.0004242864379193634,plural,plural,son,s,[MASK] altercado [MASK],"[CLS] , [MASK] , alter , ##cado , [MASK] , [SEP]",non_morphemic,7.765101769690443
1970,altercado,altercados,plur,2,default,0.0006137990858405828,singular,singular,es,s,[MASK] altercados [MASK],"[CLS] , [MASK] , alter , ##cados , [MASK] , [SEP]",non_morphemic,7.395842905123861
1971,altercado,altercados,plur,2,default,0.004776826594024897,plural,plural,son,s,[MASK] altercados [MASK],"[CLS] , [MASK] , alter , ##cados , [MASK] , [SEP]",non_morphemic,5.343978845416371
1972,altercado,altercado##s,plur,3,artificial,0.0009334866190329194,singular,singular,es,s,[MASK] altercado##s [MASK],"[CLS] , [MASK] , alter , ##cado , ##s , [MASK] , [SEP]",non_morphemic,6.976583929275999
1973,altercado,altercado##s,plur,3,artificial,0.005307764746248722,plural,plural,son,s,[MASK] altercado##s [MASK],"[CLS] , [MASK] , alter , ##cado , ##s , [MASK] , [SEP]",non_morphemic,5.2385844840955835
1974,albergue,albergue,sing,2,default,0.012700681574642658,singular,singular,es,s,[MASK] albergue [MASK],"[CLS] , [MASK] , alber , ##gue , [MASK] , [SEP]",non_morphemic,4.366099619662932
1975,albergue,albergue,sing,2,default,0.0005566364270634949,plural,plural,son,s,[MASK] albergue [MASK],"[CLS] , [MASK] , alber , ##gue , [MASK] , [SEP]",non_morphemic,7.493598265337539
1976,albergue,albergues,plur,2,default,0.0011673560366034508,singular,singular,es,s,[MASK] albergues [MASK],"[CLS] , [MASK] , alber , ##gues , [MASK] , [SEP]",non_morphemic,6.753013885143516
1977,albergue,albergues,plur,2,default,0.008414061740040779,plural,plural,son,s,[MASK] albergues [MASK],"[CLS] , [MASK] , alber , ##gues , [MASK] , [SEP]",non_morphemic,4.7778509560655
1978,albergue,albergue##s,plur,3,artificial,0.001329500344581902,singular,singular,es,s,[MASK] albergue##s [MASK],"[CLS] , [MASK] , alber , ##gue , ##s , [MASK] , [SEP]",non_morphemic,6.62295208809966
1979,albergue,albergue##s,plur,3,artificial,0.006682205479592085,plural,plural,son,s,[MASK] albergue##s [MASK],"[CLS] , [MASK] , alber , ##gue , ##s , [MASK] , [SEP]",non_morphemic,5.008307184309354
1980,peaje,peaje,sing,2,default,0.006537309382110834,singular,singular,es,s,[MASK] peaje [MASK],"[CLS] , [MASK] , pea , ##je , [MASK] , [SEP]",non_morphemic,5.030229607628296
1981,peaje,peaje,sing,2,default,0.000443658180302009,plural,plural,son,s,[MASK] peaje [MASK],"[CLS] , [MASK] , pea , ##je , [MASK] , [SEP]",non_morphemic,7.72045615621433
1982,peaje,peajes,plur,2,default,0.0005440969252958894,singular,singular,es,s,[MASK] peajes [MASK],"[CLS] , [MASK] , pea , ##jes , [MASK] , [SEP]",non_morphemic,7.516383155479192
1983,peaje,peajes,plur,2,default,0.008307053707540035,plural,plural,son,s,[MASK] peajes [MASK],"[CLS] , [MASK] , pea , ##jes , [MASK] , [SEP]",non_morphemic,4.790650280810839
1984,peaje,peaje##s,plur,3,artificial,0.00045625801431015134,singular,singular,es,s,[MASK] peaje##s [MASK],"[CLS] , [MASK] , pea , ##je , ##s , [MASK] , [SEP]",non_morphemic,7.6924520876105555
1985,peaje,peaje##s,plur,3,artificial,0.006425178609788418,plural,plural,son,s,[MASK] peaje##s [MASK],"[CLS] , [MASK] , pea , ##je , ##s , [MASK] , [SEP]",non_morphemic,5.0475308493983855
1986,diputada,diputada,sing,2,default,0.008363128639757633,singular,singular,es,s,[MASK] diputada [MASK],"[CLS] , [MASK] , dipu , ##tada , [MASK] , [SEP]",non_morphemic,4.783922682690093
1987,diputada,diputada,sing,2,default,0.0002383649261901155,plural,plural,son,s,[MASK] diputada [MASK],"[CLS] , [MASK] , dipu , ##tada , [MASK] , [SEP]",non_morphemic,8.341707755282293
1988,diputada,diputadas,plur,2,default,0.0002017529623117298,singular,singular,es,s,[MASK] diputadas [MASK],"[CLS] , [MASK] , dipu , ##tadas , [MASK] , [SEP]",non_morphemic,8.508466567840328
1989,diputada,diputadas,plur,2,default,0.004424647893756628,plural,plural,son,s,[MASK] diputadas [MASK],"[CLS] , [MASK] , dipu , ##tadas , [MASK] , [SEP]",non_morphemic,5.420564575720666
1990,diputada,diputada##s,plur,3,artificial,0.00024910367210395634,singular,singular,es,s,[MASK] diputada##s [MASK],"[CLS] , [MASK] , dipu , ##tada , ##s , [MASK] , [SEP]",non_morphemic,8.297641394319623
1991,diputada,diputada##s,plur,3,artificial,0.003103190567344427,plural,plural,son,s,[MASK] diputada##s [MASK],"[CLS] , [MASK] , dipu , ##tada , ##s , [MASK] , [SEP]",non_morphemic,5.775324481497549
1992,remolcador,remolcador,sing,2,default,0.001511798589490354,singular,singular,es,es,[MASK] remolcador [MASK],"[CLS] , [MASK] , remol , ##cador , [MASK] , [SEP]",non_morphemic,6.494455218106796
1993,remolcador,remolcador,sing,2,default,0.00021187188394833356,plural,plural,son,es,[MASK] remolcador [MASK],"[CLS] , [MASK] , remol , ##cador , [MASK] , [SEP]",non_morphemic,8.459528786966223
1994,remolcador,remolcadores,plur,2,default,0.0005375914042815566,singular,singular,es,es,[MASK] remolcadores [MASK],"[CLS] , [MASK] , remol , ##cadores , [MASK] , [SEP]",non_morphemic,7.528411757942766
1995,remolcador,remolcadores,plur,2,default,0.0032518343068659306,plural,plural,son,es,[MASK] remolcadores [MASK],"[CLS] , [MASK] , remol , ##cadores , [MASK] , [SEP]",non_morphemic,5.728536039742864
1996,remolcador,remolcador##es,plur,3,artificial,0.0002941415295936167,singular,singular,es,es,[MASK] remolcador##es [MASK],"[CLS] , [MASK] , remol , ##cador , ##es , [MASK] , [SEP]",non_morphemic,8.131449513282547
1997,remolcador,remolcador##es,plur,3,artificial,0.0018835356459021568,plural,plural,son,es,[MASK] remolcador##es [MASK],"[CLS] , [MASK] , remol , ##cador , ##es , [MASK] , [SEP]",non_morphemic,6.274604605658377
1998,mayorista,mayorista,sing,2,default,0.0014962521381676197,singular,singular,es,s,[MASK] mayorista [MASK],"[CLS] , [MASK] , mayor , ##ista , [MASK] , [SEP]",non_morphemic,6.504791872075488
1999,mayorista,mayorista,sing,2,default,0.0001535592309664935,plural,plural,son,s,[MASK] mayorista [MASK],"[CLS] , [MASK] , mayor , ##ista , [MASK] , [SEP]",non_morphemic,8.781424195876951
2000,mayorista,mayoristas,plur,2,default,0.0004088152199983597,singular,singular,es,s,[MASK] mayoristas [MASK],"[CLS] , [MASK] , mayor , ##istas , [MASK] , [SEP]",non_morphemic,7.80224728885208
2001,mayorista,mayoristas,plur,2,default,0.0017509281169623137,plural,plural,son,s,[MASK] mayoristas [MASK],"[CLS] , [MASK] , mayor , ##istas , [MASK] , [SEP]",non_morphemic,6.347609279084029
2002,mayorista,mayorista##s,plur,3,artificial,0.0006013109814375639,singular,singular,es,s,[MASK] mayorista##s [MASK],"[CLS] , [MASK] , mayor , ##ista , ##s , [MASK] , [SEP]",non_morphemic,7.416398317259032
2003,mayorista,mayorista##s,plur,3,artificial,0.0017343646613880992,plural,plural,son,s,[MASK] mayorista##s [MASK],"[CLS] , [MASK] , mayor , ##ista , ##s , [MASK] , [SEP]",non_morphemic,6.3571141220486975
2004,anticuario,anticuario,sing,2,default,0.0018659575143828988,singular,singular,es,s,[MASK] anticuario [MASK],"[CLS] , [MASK] , anticu , ##ario , [MASK] , [SEP]",non_morphemic,6.283980945099735
2005,anticuario,anticuario,sing,2,default,0.00010723448940552771,plural,plural,son,s,[MASK] anticuario [MASK],"[CLS] , [MASK] , anticu , ##ario , [MASK] , [SEP]",non_morphemic,9.140492631542243
2006,anticuario,anticuarios,plur,2,default,0.0004892587312497199,singular,singular,es,s,[MASK] anticuarios [MASK],"[CLS] , [MASK] , anticu , ##arios , [MASK] , [SEP]",non_morphemic,7.62261910565475
2007,anticuario,anticuarios,plur,2,default,0.004029836505651474,plural,plural,son,s,[MASK] anticuarios [MASK],"[CLS] , [MASK] , anticu , ##arios , [MASK] , [SEP]",non_morphemic,5.514029473163754
2008,anticuario,anticuario##s,plur,3,artificial,0.0007738536805845797,singular,singular,es,s,[MASK] anticuario##s [MASK],"[CLS] , [MASK] , anticu , ##ario , ##s , [MASK] , [SEP]",non_morphemic,7.164127745417837
2009,anticuario,anticuario##s,plur,3,artificial,0.003340287832543254,plural,plural,son,s,[MASK] anticuario##s [MASK],"[CLS] , [MASK] , anticu , ##ario , ##s , [MASK] , [SEP]",non_morphemic,5.701698298298428
2010,competidora,competidora,sing,2,default,0.015377429313957691,singular,singular,es,s,[MASK] competidora [MASK],"[CLS] , [MASK] , competi , ##dora , [MASK] , [SEP]",non_morphemic,4.174854473611048
2011,competidora,competidora,sing,2,default,0.0006096411379985511,plural,plural,son,s,[MASK] competidora [MASK],"[CLS] , [MASK] , competi , ##dora , [MASK] , [SEP]",non_morphemic,7.402640072275329
2012,competidora,competidoras,plur,2,default,0.00040087863453663886,singular,singular,es,s,[MASK] competidoras [MASK],"[CLS] , [MASK] , competi , ##doras , [MASK] , [SEP]",non_morphemic,7.821851833483446
2013,competidora,competidoras,plur,2,default,0.013430064544081688,plural,plural,son,s,[MASK] competidoras [MASK],"[CLS] , [MASK] , competi , ##doras , [MASK] , [SEP]",non_morphemic,4.310259462495644
2014,competidora,competidora##s,plur,3,artificial,0.0006416195537894964,singular,singular,es,s,[MASK] competidora##s [MASK],"[CLS] , [MASK] , competi , ##dora , ##s , [MASK] , [SEP]",non_morphemic,7.351515025271795
2015,competidora,competidora##s,plur,3,artificial,0.02215268462896347,plural,plural,son,s,[MASK] competidora##s [MASK],"[CLS] , [MASK] , competi , ##dora , ##s , [MASK] , [SEP]",non_morphemic,3.8097965876248465
2016,emú,emú,sing,2,default,0.006298121530562639,singular,singular,es,s,[MASK] emú [MASK],"[CLS] , [MASK] , em , ##ú , [MASK] , [SEP]",non_morphemic,5.067503859798051
2017,emú,emú,sing,2,default,0.0006790525512769818,plural,plural,son,s,[MASK] emú [MASK],"[CLS] , [MASK] , em , ##ú , [MASK] , [SEP]",non_morphemic,7.294812038294413
2018,emú,emús,plur,2,default,0.005738299340009689,singular,singular,es,s,[MASK] emús [MASK],"[CLS] , [MASK] , em , ##ús , [MASK] , [SEP]",non_morphemic,5.16059239477919
2019,emú,emús,plur,2,default,0.0048975711688399315,plural,plural,son,s,[MASK] emús [MASK],"[CLS] , [MASK] , em , ##ús , [MASK] , [SEP]",non_morphemic,5.3190158765839985
2020,emú,emú##s,plur,3,artificial,0.004140187054872513,singular,singular,es,s,[MASK] emú##s [MASK],"[CLS] , [MASK] , em , ##ú , ##s , [MASK] , [SEP]",non_morphemic,5.48701430982925
2021,emú,emú##s,plur,3,artificial,0.005983896553516388,plural,plural,son,s,[MASK] emú##s [MASK],"[CLS] , [MASK] , em , ##ú , ##s , [MASK] , [SEP]",non_morphemic,5.118683325639134
2022,tripulante,tripulante,sing,2,default,0.0017849268624559045,singular,singular,es,s,[MASK] tripulante [MASK],"[CLS] , [MASK] , tripul , ##ante , [MASK] , [SEP]",non_morphemic,6.328377838004027
2023,tripulante,tripulante,sing,2,default,0.00019232212798669934,plural,plural,son,s,[MASK] tripulante [MASK],"[CLS] , [MASK] , tripul , ##ante , [MASK] , [SEP]",non_morphemic,8.556338841855958
2024,tripulante,tripulantes,plur,2,default,0.00026222658925689757,singular,singular,es,s,[MASK] tripulantes [MASK],"[CLS] , [MASK] , tripul , ##antes , [MASK] , [SEP]",non_morphemic,8.246301583473718
2025,tripulante,tripulantes,plur,2,default,0.002062714658677578,plural,plural,son,s,[MASK] tripulantes [MASK],"[CLS] , [MASK] , tripul , ##antes , [MASK] , [SEP]",non_morphemic,6.183732368236483
2026,tripulante,tripulante##s,plur,3,artificial,0.0006018673302605748,singular,singular,es,s,[MASK] tripulante##s [MASK],"[CLS] , [MASK] , tripul , ##ante , ##s , [MASK] , [SEP]",non_morphemic,7.415473518570004
2027,tripulante,tripulante##s,plur,3,artificial,0.003381438320502639,plural,plural,son,s,[MASK] tripulante##s [MASK],"[CLS] , [MASK] , tripul , ##ante , ##s , [MASK] , [SEP]",non_morphemic,5.6894541213928385
2028,torpedo,torpedo,sing,2,default,0.006977899931371212,singular,singular,es,s,[MASK] torpedo [MASK],"[CLS] , [MASK] , torpe , ##do , [MASK] , [SEP]",non_morphemic,4.965007276909202
2029,torpedo,torpedo,sing,2,default,0.00047207059105858207,plural,plural,son,s,[MASK] torpedo [MASK],"[CLS] , [MASK] , torpe , ##do , [MASK] , [SEP]",non_morphemic,7.658382026233797
2030,torpedo,torpedos,plur,2,default,0.002752637956291437,singular,singular,es,s,[MASK] torpedos [MASK],"[CLS] , [MASK] , torpe , ##dos , [MASK] , [SEP]",non_morphemic,5.895195570263227
2031,torpedo,torpedos,plur,2,default,0.007988136261701584,plural,plural,son,s,[MASK] torpedos [MASK],"[CLS] , [MASK] , torpe , ##dos , [MASK] , [SEP]",non_morphemic,4.829797805273911
2032,torpedo,torpedo##s,plur,3,artificial,0.0018682925729081035,singular,singular,es,s,[MASK] torpedo##s [MASK],"[CLS] , [MASK] , torpe , ##do , ##s , [MASK] , [SEP]",non_morphemic,6.282730327827209
2033,torpedo,torpedo##s,plur,3,artificial,0.00600594375282526,plural,plural,son,s,[MASK] torpedo##s [MASK],"[CLS] , [MASK] , torpe , ##do , ##s , [MASK] , [SEP]",non_morphemic,5.1150056746288115
2034,celebridad,celebridad,sing,2,default,0.007427522912621498,singular,singular,es,es,[MASK] celebridad [MASK],"[CLS] , [MASK] , celebr , ##idad , [MASK] , [SEP]",non_morphemic,4.902562865795986
2035,celebridad,celebridad,sing,2,default,0.0007684301817789674,plural,plural,son,es,[MASK] celebridad [MASK],"[CLS] , [MASK] , celebr , ##idad , [MASK] , [SEP]",non_morphemic,7.171160849107572
2036,celebridad,celebridades,plur,2,default,6.656663026660681e-05,singular,singular,es,es,[MASK] celebridades [MASK],"[CLS] , [MASK] , celebr , ##idades , [MASK] , [SEP]",non_morphemic,9.617307153031893
2037,celebridad,celebridades,plur,2,default,0.004322354681789875,plural,plural,son,es,[MASK] celebridades [MASK],"[CLS] , [MASK] , celebr , ##idades , [MASK] , [SEP]",non_morphemic,5.443954959991076
2038,celebridad,celebridad##es,plur,3,artificial,6.318434316199273e-05,singular,singular,es,es,[MASK] celebridad##es [MASK],"[CLS] , [MASK] , celebr , ##idad , ##es , [MASK] , [SEP]",non_morphemic,9.669454022281387
2039,celebridad,celebridad##es,plur,3,artificial,0.006055004894733429,plural,plural,son,es,[MASK] celebridad##es [MASK],"[CLS] , [MASK] , celebr , ##idad , ##es , [MASK] , [SEP]",non_morphemic,5.106870093598642
2040,aprieto,aprieto,sing,2,default,0.010824327357113361,singular,singular,es,s,[MASK] aprieto [MASK],"[CLS] , [MASK] , apri , ##eto , [MASK] , [SEP]",non_morphemic,4.525959144935229
2041,aprieto,aprieto,sing,2,default,0.0005227672518230975,plural,plural,son,s,[MASK] aprieto [MASK],"[CLS] , [MASK] , apri , ##eto , [MASK] , [SEP]",non_morphemic,7.556374218147294
2042,aprieto,aprietos,plur,2,default,0.0030274325981736183,singular,singular,es,s,[MASK] aprietos [MASK],"[CLS] , [MASK] , apri , ##etos , [MASK] , [SEP]",non_morphemic,5.800040345981018
2043,aprieto,aprietos,plur,2,default,0.010626786388456821,plural,plural,son,s,[MASK] aprietos [MASK],"[CLS] , [MASK] , apri , ##etos , [MASK] , [SEP]",non_morphemic,4.544377447625746
2044,aprieto,aprieto##s,plur,3,artificial,0.003533212700858712,singular,singular,es,s,[MASK] aprieto##s [MASK],"[CLS] , [MASK] , apri , ##eto , ##s , [MASK] , [SEP]",non_morphemic,5.645547708381454
2045,aprieto,aprieto##s,plur,3,artificial,0.008009573444724083,plural,plural,son,s,[MASK] aprieto##s [MASK],"[CLS] , [MASK] , apri , ##eto , ##s , [MASK] , [SEP]",non_morphemic,4.827117772163287
2046,encuestado,encuestado,sing,2,default,0.003545468905940652,singular,singular,es,s,[MASK] encuestado [MASK],"[CLS] , [MASK] , encuesta , ##do , [MASK] , [SEP]",non_morphemic,5.642084855265547
2047,encuestado,encuestado,sing,2,default,0.00016116758342832327,plural,plural,son,s,[MASK] encuestado [MASK],"[CLS] , [MASK] , encuesta , ##do , [MASK] , [SEP]",non_morphemic,8.733065843471925
2048,encuestado,encuestados,plur,2,default,0.0003949446545448154,singular,singular,es,s,[MASK] encuestados [MASK],"[CLS] , [MASK] , encuesta , ##dos , [MASK] , [SEP]",non_morphemic,7.836764917956603
2049,encuestado,encuestados,plur,2,default,0.0017152921063825488,plural,plural,son,s,[MASK] encuestados [MASK],"[CLS] , [MASK] , encuesta , ##dos , [MASK] , [SEP]",non_morphemic,6.36817188844648
2050,encuestado,encuestado##s,plur,3,artificial,0.0010668665636330843,singular,singular,es,s,[MASK] encuestado##s [MASK],"[CLS] , [MASK] , encuesta , ##do , ##s , [MASK] , [SEP]",non_morphemic,6.843029371996374
2051,encuestado,encuestado##s,plur,3,artificial,0.006090282928198576,plural,plural,son,s,[MASK] encuestado##s [MASK],"[CLS] , [MASK] , encuesta , ##do , ##s , [MASK] , [SEP]",non_morphemic,5.101060740507185
2052,rodeo,rodeo,sing,2,default,0.005038707982748747,singular,singular,es,s,[MASK] rodeo [MASK],"[CLS] , [MASK] , rode , ##o , [MASK] , [SEP]",non_morphemic,5.290605582392028
2053,rodeo,rodeo,sing,2,default,0.0005833882023580372,plural,plural,son,s,[MASK] rodeo [MASK],"[CLS] , [MASK] , rode , ##o , [MASK] , [SEP]",non_morphemic,7.446657722953093
2054,rodeo,rodeos,plur,2,default,0.001321412157267332,singular,singular,es,s,[MASK] rodeos [MASK],"[CLS] , [MASK] , rode , ##os , [MASK] , [SEP]",non_morphemic,6.629054298117689
2055,rodeo,rodeos,plur,2,default,0.005078359041363001,plural,plural,son,s,[MASK] rodeos [MASK],"[CLS] , [MASK] , rode , ##os , [MASK] , [SEP]",non_morphemic,5.282767092928768
2056,rodeo,rodeo##s,plur,3,artificial,0.002405118430033326,singular,singular,es,s,[MASK] rodeo##s [MASK],"[CLS] , [MASK] , rode , ##o , ##s , [MASK] , [SEP]",non_morphemic,6.030156133379721
2057,rodeo,rodeo##s,plur,3,artificial,0.006936799269169569,plural,plural,son,s,[MASK] rodeo##s [MASK],"[CLS] , [MASK] , rode , ##o , ##s , [MASK] , [SEP]",non_morphemic,4.970914811256886
2058,taco,taco,sing,2,default,0.006411387585103512,singular,singular,es,s,[MASK] taco [MASK],"[CLS] , [MASK] , tac , ##o , [MASK] , [SEP]",non_morphemic,5.049679559541202
2059,taco,taco,sing,2,default,0.0007760606240481138,plural,plural,son,s,[MASK] taco [MASK],"[CLS] , [MASK] , tac , ##o , [MASK] , [SEP]",non_morphemic,7.161279917059216
2060,taco,tacos,plur,2,default,0.001581848249770701,singular,singular,es,s,[MASK] tacos [MASK],"[CLS] , [MASK] , tac , ##os , [MASK] , [SEP]",non_morphemic,6.449161337264953
2061,taco,tacos,plur,2,default,0.007837223820388317,plural,plural,son,s,[MASK] tacos [MASK],"[CLS] , [MASK] , tac , ##os , [MASK] , [SEP]",non_morphemic,4.848870611871945
2062,taco,taco##s,plur,3,artificial,0.0015628017717972398,singular,singular,es,s,[MASK] taco##s [MASK],"[CLS] , [MASK] , tac , ##o , ##s , [MASK] , [SEP]",non_morphemic,6.4612750610514444
2063,taco,taco##s,plur,3,artificial,0.008782394230365753,plural,plural,son,s,[MASK] taco##s [MASK],"[CLS] , [MASK] , tac , ##o , ##s , [MASK] , [SEP]",non_morphemic,4.735006217123029
