,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
1784,trauma,traumos,plur,2,default,0.0004239492118358612,singular,es,s,Los traumos [MASK],"[CLS] , Los , tra , ##umos , [MASK] , [SEP]",morphemic,7.7658968933129096
1785,trauma,traumos,plur,2,default,0.20767523348331451,plural,son,s,Los traumos [MASK],"[CLS] , Los , tra , ##umos , [MASK] , [SEP]",morphemic,1.5717797969850227
1786,trauma,trauma##s,plur,2,artificial,0.010213721543550491,singular,es,s,El trauma##s [MASK],"[CLS] , El , trauma , ##s , [MASK] , [SEP]",morphemic,4.584023213361467
1787,trauma,trauma##s,plur,2,artificial,0.022302841767668724,plural,son,s,El trauma##s [MASK],"[CLS] , El , trauma , ##s , [MASK] , [SEP]",morphemic,3.8030411751072806
1788,estacionamiento,estacionamiento,sing,1,default,0.06443746387958527,singular,es,s,El estacionamiento [MASK],"[CLS] , El , estacionamiento , [MASK] , [SEP]",morphemic,2.7420600777547137
1789,estacionamiento,estacionamiento,sing,1,default,0.0007888099644333124,plural,son,s,El estacionamiento [MASK],"[CLS] , El , estacionamiento , [MASK] , [SEP]",morphemic,7.144985122360463
1790,estacionamiento,estacgonamientos,plur,4,default,0.0005179087165743113,singular,es,s,Los estacgonamientos [MASK],"[CLS] , Los , esta , ##c , ##gon , ##amientos , [MASK] , [SEP]",morphemic,7.565711554063373
1791,estacionamiento,estacgonamientos,plur,4,default,0.07756771147251129,plural,son,s,Los estacgonamientos [MASK],"[CLS] , Los , esta , ##c , ##gon , ##amientos , [MASK] , [SEP]",morphemic,2.556604027653887
1792,estacionamiento,estacionamiento##s,plur,2,artificial,0.000690879300236702,singular,es,s,El estacionamiento##s [MASK],"[CLS] , El , estacionamiento , ##s , [MASK] , [SEP]",morphemic,7.277545423496291
1793,estacionamiento,estacionamiento##s,plur,2,artificial,0.06264916062355042,plural,son,s,El estacionamiento##s [MASK],"[CLS] , El , estacionamiento , ##s , [MASK] , [SEP]",morphemic,2.7702049955981214
1794,confianza,confianza,sing,1,default,0.05880848690867424,singular,es,s,La confianza [MASK],"[CLS] , La , confianza , [MASK] , [SEP]",morphemic,2.8334690993113414
1795,confianza,confianza,sing,1,default,0.0010087211849167943,plural,son,s,La confianza [MASK],"[CLS] , La , confianza , [MASK] , [SEP]",morphemic,6.899071903926353
1796,confianza,confianzax,plur,2,default,0.004584266804158688,singular,es,s,Las confianzax [MASK],"[CLS] , Las , confianza , ##x , [MASK] , [SEP]",morphemic,5.385125097912949
1797,confianza,confianzax,plur,2,default,0.10901722311973572,plural,son,s,Las confianzax [MASK],"[CLS] , Las , confianza , ##x , [MASK] , [SEP]",morphemic,2.2162493989624967
1798,confianza,confianza##s,plur,2,artificial,0.0221316646784544,singular,es,s,La confianza##s [MASK],"[CLS] , La , confianza , ##s , [MASK] , [SEP]",morphemic,3.8107459050435923
1799,confianza,confianza##s,plur,2,artificial,0.04055439308285713,plural,son,s,La confianza##s [MASK],"[CLS] , La , confianza , ##s , [MASK] , [SEP]",morphemic,3.205111166857049
1800,abandono,abandono,sing,1,default,0.013231761753559113,singular,es,s,El abandono [MASK],"[CLS] , El , abandono , [MASK] , [SEP]",morphemic,4.325135146186424
1801,abandono,abandono,sing,1,default,0.0004025010275654495,plural,son,s,El abandono [MASK],"[CLS] , El , abandono , [MASK] , [SEP]",morphemic,7.817812908151276
1802,abandono,abandbnos,plur,3,default,0.0004093105089850724,singular,es,s,Los abandbnos [MASK],"[CLS] , Los , aband , ##b , ##nos , [MASK] , [SEP]",morphemic,7.801036499288387
1803,abandono,abandbnos,plur,3,default,0.10944816470146179,plural,son,s,Los abandbnos [MASK],"[CLS] , Los , aband , ##b , ##nos , [MASK] , [SEP]",morphemic,2.2123042235278914
1804,abandono,abandono##s,plur,2,artificial,0.002830785233527422,singular,es,s,El abandono##s [MASK],"[CLS] , El , abandono , ##s , [MASK] , [SEP]",morphemic,5.867201138136494
1805,abandono,abandono##s,plur,2,artificial,0.006548505276441574,plural,son,s,El abandono##s [MASK],"[CLS] , El , abandono , ##s , [MASK] , [SEP]",morphemic,5.02851845744702
1806,establecimiento,establecimiento,sing,1,default,0.01290334016084671,singular,es,s,El establecimiento [MASK],"[CLS] , El , establecimiento , [MASK] , [SEP]",morphemic,4.350269073932953
1807,establecimiento,establecimiento,sing,1,default,0.0004824316711165011,plural,son,s,El establecimiento [MASK],"[CLS] , El , establecimiento , [MASK] , [SEP]",morphemic,7.636671261479799
1808,establecimiento,establecymientos,plur,3,default,0.0009376590605825186,singular,es,s,Los establecymientos [MASK],"[CLS] , Los , estable , ##cy , ##mientos , [MASK] , [SEP]",morphemic,6.972124149889769
1809,establecimiento,establecymientos,plur,3,default,0.3426777422428131,plural,son,s,Los establecymientos [MASK],"[CLS] , Los , estable , ##cy , ##mientos , [MASK] , [SEP]",morphemic,1.0709648004372
1810,establecimiento,establecimiento##s,plur,2,artificial,0.0010370062664151192,singular,es,s,El establecimiento##s [MASK],"[CLS] , El , establecimiento , ##s , [MASK] , [SEP]",morphemic,6.87141730692261
1811,establecimiento,establecimiento##s,plur,2,artificial,0.008959957398474216,plural,son,s,El establecimiento##s [MASK],"[CLS] , El , establecimiento , ##s , [MASK] , [SEP]",morphemic,4.714989806641175
1812,escritura,escritura,sing,1,default,0.006072708405554295,singular,es,s,La escritura [MASK],"[CLS] , La , escritura , [MASK] , [SEP]",morphemic,5.103950578112536
1813,escritura,escritura,sing,1,default,0.00019134838657919317,plural,son,s,La escritura [MASK],"[CLS] , La , escritura , [MASK] , [SEP]",morphemic,8.561414777906563
1814,escritura,ebcrituras,plur,4,default,0.00020993930229451507,singular,es,s,Las ebcrituras [MASK],"[CLS] , Las , e , ##b , ##cri , ##turas , [MASK] , [SEP]",morphemic,8.468692105718747
1815,escritura,ebcrituras,plur,4,default,0.021963443607091904,plural,son,s,Las ebcrituras [MASK],"[CLS] , Las , e , ##b , ##cri , ##turas , [MASK] , [SEP]",morphemic,3.818375861925532
1816,escritura,escritura##s,plur,2,artificial,0.0006645541288889945,singular,es,s,La escritura##s [MASK],"[CLS] , La , escritura , ##s , [MASK] , [SEP]",morphemic,7.316394225056277
1817,escritura,escritura##s,plur,2,artificial,0.005076278932392597,plural,son,s,La escritura##s [MASK],"[CLS] , La , escritura , ##s , [MASK] , [SEP]",morphemic,5.283176779419783
1818,fianza,fianza,sing,1,default,0.09722139686346054,singular,es,s,La fianza [MASK],"[CLS] , La , fianza , [MASK] , [SEP]",morphemic,2.330764459401183
1819,fianza,fianza,sing,1,default,0.001642995630390942,plural,son,s,La fianza [MASK],"[CLS] , La , fianza , [MASK] , [SEP]",morphemic,6.411234099461314
1820,fianza,foanzas,plur,2,default,0.0010895365849137306,singular,es,s,Las foanzas [MASK],"[CLS] , Las , fo , ##anzas , [MASK] , [SEP]",morphemic,6.822002824598882
1821,fianza,foanzas,plur,2,default,0.2109045386314392,plural,son,s,Las foanzas [MASK],"[CLS] , Las , fo , ##anzas , [MASK] , [SEP]",morphemic,1.5563496714281642
1822,fianza,fianza##s,plur,2,artificial,0.000757512345444411,singular,es,s,La fianza##s [MASK],"[CLS] , La , fianza , ##s , [MASK] , [SEP]",morphemic,7.18547072309717
1823,fianza,fianza##s,plur,2,artificial,0.05957663059234619,plural,son,s,La fianza##s [MASK],"[CLS] , La , fianza , ##s , [MASK] , [SEP]",morphemic,2.8204918859590333
1824,diligencia,diligencia,sing,1,default,0.05161909759044647,singular,es,s,La diligencia [MASK],"[CLS] , La , diligencia , [MASK] , [SEP]",morphemic,2.963863566625832
1825,diligencia,diligencia,sing,1,default,0.00043591344729065895,plural,son,s,La diligencia [MASK],"[CLS] , La , diligencia , [MASK] , [SEP]",morphemic,7.738066849710425
1826,diligencia,diligepcias,plur,4,default,0.0005776879843324423,singular,es,s,Las diligepcias [MASK],"[CLS] , Las , dili , ##ge , ##p , ##cias , [MASK] , [SEP]",morphemic,7.456476654540941
1827,diligencia,diligepcias,plur,4,default,0.09265787154436111,plural,son,s,Las diligepcias [MASK],"[CLS] , Las , dili , ##ge , ##p , ##cias , [MASK] , [SEP]",morphemic,2.3788413698557673
1828,diligencia,diligencia##s,plur,2,artificial,0.002529996447265148,singular,es,s,La diligencia##s [MASK],"[CLS] , La , diligencia , ##s , [MASK] , [SEP]",morphemic,5.979537380486718
1829,diligencia,diligencia##s,plur,2,artificial,0.054412733763456345,plural,son,s,La diligencia##s [MASK],"[CLS] , La , diligencia , ##s , [MASK] , [SEP]",morphemic,2.9111570759777536
1830,giro,giro,sing,1,default,0.04843496158719063,singular,es,s,El giro [MASK],"[CLS] , El , giro , [MASK] , [SEP]",morphemic,3.0275333791836814
1831,giro,giro,sing,1,default,0.00045628054067492485,plural,son,s,El giro [MASK],"[CLS] , El , giro , [MASK] , [SEP]",morphemic,7.692402716842263
1832,giro,gioos,plur,3,default,6.348735769279301e-05,singular,es,s,Los gioos [MASK],"[CLS] , Los , gi , ##oo , ##s , [MASK] , [SEP]",morphemic,9.66466976333904
1833,giro,gioos,plur,3,default,0.03268175199627876,plural,son,s,Los gioos [MASK],"[CLS] , Los , gi , ##oo , ##s , [MASK] , [SEP]",morphemic,3.42093839977009
1834,giro,giro##s,plur,2,artificial,0.014205418527126312,singular,es,s,El giro##s [MASK],"[CLS] , El , giro , ##s , [MASK] , [SEP]",morphemic,4.254131800743157
1835,giro,giro##s,plur,2,artificial,0.01780998334288597,plural,son,s,El giro##s [MASK],"[CLS] , El , giro , ##s , [MASK] , [SEP]",morphemic,4.027996116948496
1836,déficit,déficit,sing,1,default,0.0030096927657723427,singular,es,s,El déficit [MASK],"[CLS] , El , déficit , [MASK] , [SEP]",morphemic,5.8059172766029485
1837,déficit,déficit,sing,1,default,9.877054981188849e-05,plural,son,s,El déficit [MASK],"[CLS] , El , déficit , [MASK] , [SEP]",morphemic,9.222711076471816
1838,déficit,défncits,plur,5,default,0.0004331118834670633,singular,es,s,Los défncits [MASK],"[CLS] , Los , dé , ##f , ##n , ##ci , ##ts , [MASK] , [SEP]",morphemic,7.744514471960188
1839,déficit,défncits,plur,5,default,0.00441373186185956,plural,son,s,Los défncits [MASK],"[CLS] , Los , dé , ##f , ##n , ##ci , ##ts , [MASK] , [SEP]",morphemic,5.423034720192697
1840,déficit,déficit##s,plur,2,artificial,0.0024886042810976505,singular,es,s,El déficit##s [MASK],"[CLS] , El , déficit , ##s , [MASK] , [SEP]",morphemic,5.99603325534067
1841,déficit,déficit##s,plur,2,artificial,0.014153942465782166,plural,son,s,El déficit##s [MASK],"[CLS] , El , déficit , ##s , [MASK] , [SEP]",morphemic,4.257762074210187
1842,prisa,prisa,sing,1,default,0.03173050656914711,singular,es,s,La prisa [MASK],"[CLS] , La , prisa , [MASK] , [SEP]",morphemic,3.4504767085240178
1843,prisa,prisa,sing,1,default,0.0002469159953761846,plural,son,s,La prisa [MASK],"[CLS] , La , prisa , [MASK] , [SEP]",morphemic,8.306462378874874
1844,prisa,prisaw,plur,2,default,0.010446839965879917,singular,es,s,Las prisaw [MASK],"[CLS] , Las , prisa , ##w , [MASK] , [SEP]",morphemic,4.561455741911666
1845,prisa,prisaw,plur,2,default,0.0038191513158380985,plural,son,s,Las prisaw [MASK],"[CLS] , Las , prisa , ##w , [MASK] , [SEP]",morphemic,5.567727049675529
1846,prisa,prisa##s,plur,2,artificial,0.019432565197348595,singular,es,s,La prisa##s [MASK],"[CLS] , La , prisa , ##s , [MASK] , [SEP]",morphemic,3.9408050017980583
1847,prisa,prisa##s,plur,2,artificial,0.031269341707229614,plural,son,s,La prisa##s [MASK],"[CLS] , La , prisa , ##s , [MASK] , [SEP]",morphemic,3.4651171596294206
1848,locura,locura,sing,1,default,0.023735055699944496,singular,es,s,La locura [MASK],"[CLS] , La , locura , [MASK] , [SEP]",morphemic,3.740802180238635
1849,locura,locura,sing,1,default,0.0003001293807756156,plural,son,s,La locura [MASK],"[CLS] , La , locura , [MASK] , [SEP]",morphemic,8.111296907025876
1850,locura,locoras,plur,2,default,0.00042418131488375366,singular,es,s,Las locoras [MASK],"[CLS] , Las , loco , ##ras , [MASK] , [SEP]",morphemic,7.765349564696913
1851,locura,locoras,plur,2,default,0.05675767734646797,plural,son,s,Las locoras [MASK],"[CLS] , Las , loco , ##ras , [MASK] , [SEP]",morphemic,2.868964348132429
1852,locura,locura##s,plur,2,artificial,0.005055632907897234,singular,es,s,La locura##s [MASK],"[CLS] , La , locura , ##s , [MASK] , [SEP]",morphemic,5.287252230015313
1853,locura,locura##s,plur,2,artificial,0.027624085545539856,plural,son,s,La locura##s [MASK],"[CLS] , La , locura , ##s , [MASK] , [SEP]",morphemic,3.589067222116014
1854,hacienda,hacienda,sing,1,default,0.00655727181583643,singular,es,s,La hacienda [MASK],"[CLS] , La , hacienda , [MASK] , [SEP]",morphemic,5.027180644261183
1855,hacienda,hacienda,sing,1,default,0.0003395703970454633,plural,son,s,La hacienda [MASK],"[CLS] , La , hacienda , [MASK] , [SEP]",morphemic,7.987829277392975
1856,hacienda,hacifndas,plur,4,default,0.0006373113137669861,singular,es,s,Las hacifndas [MASK],"[CLS] , Las , haci , ##f , ##n , ##das , [MASK] , [SEP]",morphemic,7.358252303146673
1857,hacienda,hacifndas,plur,4,default,0.05027242749929428,plural,son,s,Las hacifndas [MASK],"[CLS] , Las , haci , ##f , ##n , ##das , [MASK] , [SEP]",morphemic,2.990298513219465
1858,hacienda,hacienda##s,plur,2,artificial,9.834737284108996e-05,singular,es,s,La hacienda##s [MASK],"[CLS] , La , hacienda , ##s , [MASK] , [SEP]",morphemic,9.227004725828742
1859,hacienda,hacienda##s,plur,2,artificial,0.004284841474145651,plural,son,s,La hacienda##s [MASK],"[CLS] , La , hacienda , ##s , [MASK] , [SEP]",morphemic,5.452671723148682
1860,crecimiento,crecimiento,sing,1,default,0.0028278962709009647,singular,es,s,El crecimiento [MASK],"[CLS] , El , crecimiento , [MASK] , [SEP]",morphemic,5.868222210934175
1861,crecimiento,crecimiento,sing,1,default,0.00013026695523876697,plural,son,s,El crecimiento [MASK],"[CLS] , El , crecimiento , [MASK] , [SEP]",morphemic,8.945924711224908
1862,crecimiento,crecimieñtos,plur,5,default,0.00014044574345462024,singular,es,s,Los crecimieñtos [MASK],"[CLS] , Los , cre , ##ci , ##mie , ##ñ , ##tos , [MASK] , [SEP]",morphemic,8.87068931135515
1863,crecimiento,crecimieñtos,plur,5,default,0.0278592798858881,plural,son,s,Los crecimieñtos [MASK],"[CLS] , Los , cre , ##ci , ##mie , ##ñ , ##tos , [MASK] , [SEP]",morphemic,3.5805891585636673
1864,crecimiento,crecimiento##s,plur,2,artificial,0.001102315611205995,singular,es,s,El crecimiento##s [MASK],"[CLS] , El , crecimiento , ##s , [MASK] , [SEP]",morphemic,6.8103422107021165
1865,crecimiento,crecimiento##s,plur,2,artificial,0.00552914896979928,plural,son,s,El crecimiento##s [MASK],"[CLS] , El , crecimiento , ##s , [MASK] , [SEP]",morphemic,5.197721368636208
1866,trofeo,trofeo,sing,1,default,0.09011287987232208,singular,es,s,El trofeo [MASK],"[CLS] , El , trofeo , [MASK] , [SEP]",morphemic,2.4066921737261646
1867,trofeo,trofeo,sing,1,default,0.0007029307307675481,plural,son,s,El trofeo [MASK],"[CLS] , El , trofeo , [MASK] , [SEP]",morphemic,7.260252204767201
1868,trofeo,jrofeos,plur,4,default,0.00010692280193325132,singular,es,s,Los jrofeos [MASK],"[CLS] , Los , j , ##ro , ##feo , ##s , [MASK] , [SEP]",morphemic,9.14340346115167
1869,trofeo,jrofeos,plur,4,default,0.02223179303109646,plural,son,s,Los jrofeos [MASK],"[CLS] , Los , j , ##ro , ##feo , ##s , [MASK] , [SEP]",morphemic,3.8062318960897454
1870,trofeo,trofeo##s,plur,2,artificial,0.00032609576010145247,singular,es,s,El trofeo##s [MASK],"[CLS] , El , trofeo , ##s , [MASK] , [SEP]",morphemic,8.028319477088997
1871,trofeo,trofeo##s,plur,2,artificial,0.00860870722681284,plural,son,s,El trofeo##s [MASK],"[CLS] , El , trofeo , ##s , [MASK] , [SEP]",morphemic,4.754981119688892
1872,set,set,sing,1,default,0.022674046456813812,singular,es,s,El set [MASK],"[CLS] , El , set , [MASK] , [SEP]",morphemic,3.786534336486394
1873,set,set,sing,1,default,0.0005882958648726344,plural,son,s,El set [MASK],"[CLS] , El , set , [MASK] , [SEP]",morphemic,7.438280565061905
1874,set,setm,plur,2,default,0.006616095546633005,singular,es,s,Los setm [MASK],"[CLS] , Los , set , ##m , [MASK] , [SEP]",morphemic,5.01824987961276
1875,set,setm,plur,2,default,0.019129762426018715,plural,son,s,Los setm [MASK],"[CLS] , Los , set , ##m , [MASK] , [SEP]",morphemic,3.95650991452927
1876,set,set##s,plur,2,artificial,0.024297397583723068,singular,es,s,El set##s [MASK],"[CLS] , El , set , ##s , [MASK] , [SEP]",morphemic,3.7173860296907857
1877,set,set##s,plur,2,artificial,0.002790057333186269,plural,son,s,El set##s [MASK],"[CLS] , El , set , ##s , [MASK] , [SEP]",morphemic,5.881693133830873
1878,despacho,despacho,sing,1,default,0.07721363008022308,singular,es,s,El despacho [MASK],"[CLS] , El , despacho , [MASK] , [SEP]",morphemic,2.5611792820921804
1879,despacho,despacho,sing,1,default,0.000569754745811224,plural,son,s,El despacho [MASK],"[CLS] , El , despacho , [MASK] , [SEP]",morphemic,7.470304560235218
1880,despacho,despaqhos,plur,3,default,0.00023696309654042125,singular,es,s,Los despaqhos [MASK],"[CLS] , Los , despa , ##q , ##hos , [MASK] , [SEP]",morphemic,8.347606139753239
1881,despacho,despaqhos,plur,3,default,0.03075152263045311,plural,son,s,Los despaqhos [MASK],"[CLS] , Los , despa , ##q , ##hos , [MASK] , [SEP]",morphemic,3.481815769518009
1882,despacho,despacho##s,plur,2,artificial,0.00979010108858347,singular,es,s,El despacho##s [MASK],"[CLS] , El , despacho , ##s , [MASK] , [SEP]",morphemic,4.626383496795023
1883,despacho,despacho##s,plur,2,artificial,0.06340274959802628,plural,son,s,El despacho##s [MASK],"[CLS] , El , despacho , ##s , [MASK] , [SEP]",morphemic,2.7582480494253248
1884,concejale,concejale,sing,2,default,0.2624833583831787,singular,es,s,El concejale [MASK],"[CLS] , El , concejal , ##e , [MASK] , [SEP]",morphemic,1.3375675955956199
1885,concejale,concejale,sing,2,default,0.0035250575747340918,plural,son,s,El concejale [MASK],"[CLS] , El , concejal , ##e , [MASK] , [SEP]",morphemic,5.647858509593393
1886,concejale,eoncejales,plur,4,default,0.00010887339158216491,singular,es,s,Los eoncejales [MASK],"[CLS] , Los , e , ##on , ##ce , ##jales , [MASK] , [SEP]",morphemic,9.12532489596925
1887,concejale,eoncejales,plur,4,default,0.03480471670627594,plural,son,s,Los eoncejales [MASK],"[CLS] , Los , e , ##on , ##ce , ##jales , [MASK] , [SEP]",morphemic,3.3580023638494256
1888,concejale,concejale##s,plur,3,artificial,0.020729755982756615,singular,es,s,El concejale##s [MASK],"[CLS] , El , concejal , ##e , ##s , [MASK] , [SEP]",morphemic,3.8761851238166285
1889,concejale,concejale##s,plur,3,artificial,0.08788835257291794,plural,son,s,El concejale##s [MASK],"[CLS] , El , concejal , ##e , ##s , [MASK] , [SEP]",morphemic,2.4316879907737947
1890,bodega,bodega,sing,1,default,0.016779277473688126,singular,es,s,La bodega [MASK],"[CLS] , La , bodega , [MASK] , [SEP]",morphemic,4.087610637649148
1891,bodega,bodega,sing,1,default,0.00026959748356603086,plural,son,s,La bodega [MASK],"[CLS] , La , bodega , [MASK] , [SEP]",morphemic,8.218580512923575
1892,bodega,bodeuas,plur,3,default,0.0002114313538186252,singular,es,s,Las bodeuas [MASK],"[CLS] , Las , bode , ##ua , ##s , [MASK] , [SEP]",morphemic,8.461610180395061
1893,bodega,bodeuas,plur,3,default,0.017009982839226723,plural,son,s,Las bodeuas [MASK],"[CLS] , Las , bode , ##ua , ##s , [MASK] , [SEP]",morphemic,4.073954881438678
1894,bodega,bodega##s,plur,2,artificial,0.0019088347908109426,singular,es,s,La bodega##s [MASK],"[CLS] , La , bodega , ##s , [MASK] , [SEP]",morphemic,6.261262280251234
1895,bodega,bodega##s,plur,2,artificial,0.004093607887625694,plural,son,s,La bodega##s [MASK],"[CLS] , La , bodega , ##s , [MASK] , [SEP]",morphemic,5.498328573656386
